,t,v
153,0.0076500000000000005,-80.0
154,0.0077,-80.0
155,0.00775,-80.0
156,0.0078000000000000005,-80.0
157,0.007850000000000001,-80.0
158,0.0079,-80.0
159,0.00795,-80.0
160,0.008,-80.0
161,0.00805,-80.0
162,0.0081,-80.0
163,0.008150000000000001,-80.0
164,0.0082,-80.0
165,0.00825,-80.0
166,0.0083,-80.0
167,0.00835,-80.0
168,0.008400000000000001,-80.0
169,0.008450000000000001,-80.0
170,0.0085,-80.0
171,0.00855,-80.0
172,0.0086,-80.0
173,0.00865,-80.0
174,0.008700000000000001,-80.0
175,0.00875,-80.0
176,0.0088,-80.0
177,0.00885,-80.0
178,0.0089,-80.0
179,0.00895,-80.0
180,0.009000000000000001,-80.0
181,0.00905,-80.0
182,0.0091,-80.0
183,0.00915,-80.0
184,0.0092,-80.0
185,0.009250000000000001,-80.0
186,0.009300000000000001,-80.0
187,0.00935,-80.0
188,0.0094,-80.0
189,0.00945,-80.0
190,0.0095,-80.0
191,0.009550000000000001,-80.0
192,0.009600000000000001,-80.0
193,0.00965,-80.0
194,0.0097,-80.0
195,0.00975,-80.0
196,0.0098,-80.0
197,0.009850000000000001,-80.0
198,0.0099,-80.0
199,0.00995,-80.0
200,0.01,-80.0
201,0.01005,-80.0
202,0.010100000000000001,-80.0
203,0.010150000000000001,-80.0
204,0.0102,-80.0
205,0.01025,-80.0
206,0.0103,-80.0
207,0.01035,-80.0
208,0.010400000000000001,-80.0
209,0.010450000000000001,-80.0
210,0.0105,-80.0
211,0.01055,-80.0
212,0.0106,-80.0
213,0.01065,-80.0
214,0.010700000000000001,-80.0
215,0.010750000000000001,-80.0
216,0.0108,-80.0
217,0.01085,-80.0
218,0.0109,-80.0
219,0.01095,-80.0
220,0.011000000000000001,-80.0
221,0.01105,-80.0
222,0.0111,-80.0
223,0.01115,-80.0
224,0.0112,-80.0
225,0.011250000000000001,-80.0
226,0.011300000000000001,-80.0
227,0.01135,-80.0
228,0.0114,-80.0
229,0.01145,-80.0
230,0.0115,-80.0
231,0.011550000000000001,-80.0
232,0.011600000000000001,-80.0
233,0.01165,-80.0
234,0.0117,-80.0
235,0.01175,-80.0
236,0.0118,-80.0
237,0.011850000000000001,-80.0
238,0.0119,-80.0
239,0.01195,-80.0
240,0.012,-80.0
241,0.01205,-80.0
242,0.012100000000000001,-80.0
243,0.012150000000000001,-80.0
244,0.0122,-80.0
245,0.01225,-80.0
246,0.0123,-80.0
247,0.01235,-80.0
248,0.012400000000000001,-80.0
249,0.012450000000000001,-80.0
250,0.0125,-80.0
251,0.01255,-80.0
252,0.0126,-80.0
253,0.01265,-80.0
254,0.012700000000000001,-80.0
255,0.012750000000000001,-80.0
256,0.0128,-80.0
257,0.01285,-80.0
258,0.0129,-80.0
259,0.012950000000000001,-80.0
260,0.013000000000000001,-80.0
261,0.01305,-80.0
262,0.0131,-80.0
263,0.01315,-80.0
264,0.0132,-80.0
265,0.013250000000000001,-80.0
266,0.013300000000000001,-80.0
267,0.01335,-80.0
268,0.0134,-80.0
269,0.01345,-80.0
270,0.0135,-80.0
271,0.013550000000000001,-80.0
272,0.013600000000000001,-80.0
273,0.01365,-80.0
274,0.0137,-80.0
275,0.01375,-80.0
276,0.013800000000000002,-80.0
277,0.013850000000000001,-80.0
278,0.013900000000000001,-80.0
279,0.01395,-80.0
280,0.014,-80.0
281,0.01405,-80.0
282,0.014100000000000001,-80.0
283,0.014150000000000001,-80.0
284,0.0142,-80.0
285,0.01425,-80.0
286,0.0143,-80.0
287,0.01435,-80.0
288,0.014400000000000001,-80.0
289,0.014450000000000001,-80.0
290,0.0145,-80.0
291,0.01455,-80.0
292,0.0146,-80.0
293,0.014650000000000002,-80.0
294,0.014700000000000001,-80.0
295,0.014750000000000001,-80.0
296,0.0148,-80.0
297,0.01485,-80.0
298,0.0149,-80.0
299,0.014950000000000001,-80.0
300,0.015000000000000001,-80.0
301,0.015050000000000001,-80.0
302,0.0151,-80.0
303,0.01515,-80.0
304,0.0152,-80.0
305,0.015250000000000001,-80.0
306,0.015300000000000001,-80.0
307,0.01535,-80.0
308,0.0154,-80.0
309,0.01545,-80.0
310,0.0155,-80.0
311,0.015550000000000001,-80.0
312,0.015600000000000001,-80.0
313,0.01565,-80.0
314,0.015700000000000002,-80.0
315,0.01575,-80.0
316,0.0158,-80.0
317,0.01585,-80.0
318,0.0159,-80.0
319,0.015950000000000002,-80.0
320,0.016,-80.0
321,0.016050000000000002,-80.0
322,0.0161,-80.0
323,0.01615,-80.0
324,0.0162,-80.0
325,0.01625,-80.0
326,0.016300000000000002,-80.0
327,0.01635,-80.0
328,0.0164,-80.0
329,0.01645,-80.0
330,0.0165,-80.0
331,0.016550000000000002,-80.0
332,0.0166,-80.0
333,0.01665,-80.0
334,0.0167,-80.0
335,0.01675,-80.0
336,0.016800000000000002,-80.0
337,0.01685,-80.0
338,0.016900000000000002,-80.0
339,0.01695,-80.0
340,0.017,-80.0
341,0.01705,-80.0
342,0.0171,-80.0
343,0.017150000000000002,-80.0
344,0.0172,-80.0
345,0.01725,-80.0
346,0.0173,-80.0
347,0.01735,-80.0
348,0.017400000000000002,-80.0
349,0.01745,-80.0
350,0.0175,-80.0
351,0.01755,-80.0
352,0.0176,-80.0
353,0.017650000000000002,-80.0
354,0.0177,-80.0
355,0.017750000000000002,-80.0
356,0.0178,-80.0
357,0.01785,-80.0
358,0.0179,-80.0
359,0.01795,-80.0
360,0.018000000000000002,-80.0
361,0.01805,-80.0
362,0.0181,-80.0
363,0.01815,-80.0
364,0.0182,-80.0
365,0.018250000000000002,-80.0
366,0.0183,-80.0
367,0.01835,-80.0
368,0.0184,-80.0
369,0.01845,-80.0
370,0.018500000000000003,-80.0
371,0.01855,-80.0
372,0.018600000000000002,-80.0
373,0.01865,-80.0
374,0.0187,-80.0
375,0.01875,-80.0
376,0.0188,-80.0
377,0.018850000000000002,-80.0
378,0.0189,-80.0
379,0.01895,-80.0
380,0.019,-80.0
381,0.01905,-80.0
382,0.019100000000000002,-80.0
383,0.01915,-80.0
384,0.019200000000000002,-80.0
385,0.01925,-80.0
386,0.0193,-80.0
387,0.019350000000000003,-80.0
388,0.0194,-80.0
389,0.019450000000000002,-80.0
390,0.0195,-80.0
391,0.01955,-80.0
392,0.0196,-80.0
393,0.01965,-80.0
394,0.019700000000000002,-80.0
395,0.01975,-80.0
396,0.0198,-80.0
397,0.01985,-80.0
398,0.0199,-80.0
399,0.019950000000000002,-80.0
400,0.02,-80.0
401,0.020050000000000002,-80.0
402,0.0201,-80.0
403,0.02015,-80.0
404,0.020200000000000003,-80.0
405,0.02025,-80.0
406,0.020300000000000002,-80.0
407,0.02035,-80.0
408,0.0204,-80.0
409,0.02045,-80.0
410,0.0205,-80.0
411,0.020550000000000002,-80.0
412,0.0206,-80.0
413,0.02065,-80.0
414,0.0207,-80.0
415,0.02075,-80.0
416,0.020800000000000003,-80.0
417,0.02085,-80.0
418,0.020900000000000002,-80.0
419,0.02095,-80.0
420,0.021,-80.0
421,0.021050000000000003,-80.0
422,0.0211,-80.0
423,0.021150000000000002,-80.0
424,0.0212,-80.0
425,0.02125,-80.0
426,0.0213,-80.0
427,0.02135,-80.0
428,0.021400000000000002,-80.0
429,0.02145,-80.0
430,0.021500000000000002,-80.0
431,0.02155,-80.0
432,0.0216,-80.0
433,0.021650000000000003,-80.0
434,0.0217,-80.0
435,0.021750000000000002,-80.0
436,0.0218,-80.0
437,0.02185,-80.0
438,0.0219,-80.0
439,0.02195,-80.0
440,0.022000000000000002,-80.0
441,0.02205,-80.0
442,0.0221,-80.0
443,0.02215,-80.0
444,0.0222,-80.0
445,0.022250000000000002,-80.0
446,0.0223,-80.0
447,0.022350000000000002,-80.0
448,0.0224,-80.0
449,0.02245,-80.0
450,0.022500000000000003,-80.0
451,0.02255,-80.0
452,0.022600000000000002,-80.0
453,0.02265,-80.0
454,0.0227,-80.0
455,0.02275,-80.0
456,0.0228,-80.0
457,0.022850000000000002,-80.0
458,0.0229,-80.0
459,0.02295,-80.0
460,0.023,-80.0
461,0.02305,-80.0
462,0.023100000000000002,-80.0
463,0.02315,-80.0
464,0.023200000000000002,-80.0
465,0.02325,-80.0
466,0.0233,-80.0
467,0.023350000000000003,-80.0
468,0.0234,-80.0
469,0.023450000000000002,-80.0
470,0.0235,-80.0
471,0.02355,-80.0
472,0.0236,-80.0
473,0.02365,-80.0
474,0.023700000000000002,-80.0
475,0.02375,-80.0
476,0.0238,-80.0
477,0.02385,-80.0
478,0.0239,-80.0
479,0.023950000000000003,-80.0
480,0.024,-80.0
481,0.024050000000000002,-80.0
482,0.0241,-80.0
483,0.02415,-80.0
484,0.024200000000000003,-80.0
485,0.02425,-80.0
486,0.024300000000000002,-80.0
487,0.02435,-80.0
488,0.0244,-80.0
489,0.02445,-80.0
490,0.0245,-80.0
491,0.024550000000000002,-80.0
492,0.0246,-80.0
493,0.024650000000000002,-80.0
494,0.0247,-80.0
495,0.02475,-80.0
496,0.024800000000000003,-80.0
497,0.02485,-80.0
498,0.024900000000000002,-80.0
499,0.02495,-80.0
500,0.025,-80.0
501,0.025050000000000003,-80.0
502,0.0251,-80.0
503,0.025150000000000002,-80.0
504,0.0252,-80.0
505,0.02525,-80.0
506,0.0253,-80.0
507,0.02535,-80.0
508,0.025400000000000002,-80.0
509,0.02545,-80.0
510,0.025500000000000002,-80.0
511,0.02555,-80.0
512,0.0256,-80.0
513,0.025650000000000003,-80.0
514,0.0257,-80.0
515,0.025750000000000002,-80.0
516,0.0258,-80.0
517,0.02585,-80.0
518,0.025900000000000003,-80.0
519,0.02595,-80.0
520,0.026000000000000002,-80.0
521,0.02605,-80.0
522,0.0261,-80.0
523,0.02615,-80.0
524,0.0262,-80.0
525,0.026250000000000002,-80.0
526,0.0263,-80.0
527,0.026350000000000002,-80.0
528,0.0264,-80.0
529,0.02645,-80.0
530,0.026500000000000003,-80.0
531,0.02655,-80.0
532,0.026600000000000002,-80.0
533,0.02665,-80.0
534,0.0267,-80.0
535,0.026750000000000003,-80.0
536,0.0268,-80.0
537,0.026850000000000002,-80.0
538,0.0269,-80.0
539,0.02695,-80.0
540,0.027,-80.0
541,0.02705,-80.0
542,0.027100000000000003,-80.0
543,0.02715,-80.0
544,0.027200000000000002,-80.0
545,0.02725,-80.0
546,0.0273,-80.0
547,0.027350000000000003,-80.0
548,0.0274,-80.0
549,0.027450000000000002,-80.0
550,0.0275,-80.0
551,0.02755,-80.0
552,0.027600000000000003,-80.0
553,0.02765,-80.0
554,0.027700000000000002,-80.0
555,0.02775,-80.0
556,0.027800000000000002,-80.0
557,0.02785,-80.0
558,0.0279,-80.0
559,0.027950000000000003,-80.0
560,0.028,-80.0
561,0.028050000000000002,-80.0
562,0.0281,-80.0
563,0.02815,-80.0
564,0.028200000000000003,-80.0
565,0.02825,-80.0
566,0.028300000000000002,-80.0
567,0.02835,-80.0
568,0.0284,-80.0
569,0.028450000000000003,-80.0
570,0.0285,-80.0
571,0.028550000000000002,-80.0
572,0.0286,-80.0
573,0.028650000000000002,-80.0
574,0.0287,-80.0
575,0.02875,-80.0
576,0.028800000000000003,-80.0
577,0.02885,-80.0
578,0.028900000000000002,-80.0
579,0.02895,-80.0
580,0.029,-80.0
581,0.029050000000000003,-80.0
582,0.0291,-80.0
583,0.029150000000000002,-80.0
584,0.0292,-80.0
585,0.02925,-80.0
586,0.029300000000000003,-80.0
587,0.02935,-80.0
588,0.029400000000000003,-80.0
589,0.02945,-80.0
590,0.029500000000000002,-80.0
591,0.02955,-80.0
592,0.0296,-80.0
593,0.029650000000000003,-80.0
594,0.0297,-80.0
595,0.029750000000000002,-80.0
596,0.0298,-80.0
597,0.02985,-80.0
598,0.029900000000000003,-80.0
599,0.02995,-80.0
600,0.030000000000000002,-80.0
601,0.03005,-80.0
602,0.030100000000000002,-80.0
603,0.03015,-80.0
604,0.0302,-80.0
605,0.030250000000000003,-80.0
606,0.0303,-80.0
607,0.030350000000000002,-80.0
608,0.0304,-80.0
609,0.03045,-80.0
610,0.030500000000000003,-80.0
611,0.03055,-80.0
612,0.030600000000000002,-80.0
613,0.03065,-80.0
614,0.0307,-80.0
615,0.030750000000000003,-80.0
616,0.0308,-80.0
617,0.030850000000000002,-80.0
618,0.0309,-80.0
619,0.030950000000000002,-80.0
620,0.031,-80.0
621,0.03105,-80.0
622,0.031100000000000003,-80.0
623,0.03115,-80.0
624,0.031200000000000002,-80.0
625,0.03125,-80.0
626,0.0313,-80.0
627,0.03135,-80.0
628,0.031400000000000004,-80.0
629,0.03145,-80.0
630,0.0315,-80.0
631,0.03155,-80.0
632,0.0316,-80.0
633,0.031650000000000005,-80.0
634,0.0317,-80.0
635,0.03175,-80.0
636,0.0318,-80.0
637,0.03185,-80.0
638,0.031900000000000005,-80.0
639,0.03195,-80.0
640,0.032,-80.0
641,0.03205,-80.0
642,0.032100000000000004,-80.0
643,0.032150000000000005,-80.0
644,0.0322,-80.0
645,0.03225,-80.0
646,0.0323,-80.0
647,0.032350000000000004,-80.0
648,0.0324,-80.0
649,0.03245,-80.0
650,0.0325,-80.0
651,0.03255,-80.0
652,0.032600000000000004,-80.0
653,0.03265,-80.0
654,0.0327,-80.0
655,0.03275,-80.0
656,0.0328,-80.0
657,0.032850000000000004,-80.0
658,0.0329,-80.0
659,0.03295,-80.0
660,0.033,-80.0
661,0.03305,-80.0
662,0.033100000000000004,-80.0
663,0.03315,-80.0
664,0.0332,-80.0
665,0.03325,-80.0
666,0.0333,-80.0
667,0.033350000000000005,-80.0
668,0.0334,-80.0
669,0.03345,-80.0
670,0.0335,-80.0
671,0.03355,-80.0
672,0.033600000000000005,-80.0
673,0.03365,-80.0
674,0.0337,-80.0
675,0.03375,-80.0
676,0.033800000000000004,-80.0
677,0.033850000000000005,-80.0
678,0.0339,-80.0
679,0.03395,-80.0
680,0.034,-80.0
681,0.034050000000000004,-80.0
682,0.0341,-80.0
683,0.03415,-80.0
684,0.0342,-80.0
685,0.03425,-80.0
686,0.034300000000000004,-80.0
687,0.03435,-80.0
688,0.0344,-80.0
689,0.03445,-80.0
690,0.0345,-80.0
691,0.034550000000000004,-80.0
692,0.0346,-80.0
693,0.03465,-80.0
694,0.0347,-80.0
695,0.03475,-80.0
696,0.034800000000000005,-80.0
697,0.03485,-80.0
698,0.0349,-80.0
699,0.03495,-80.0
700,0.035,-80.0
701,0.035050000000000005,-80.0
702,0.0351,-80.0
703,0.03515,-80.0
704,0.0352,-80.0
705,0.035250000000000004,-80.0
706,0.035300000000000005,-80.0
707,0.03535,-80.0
708,0.0354,-80.0
709,0.03545,-80.0
710,0.035500000000000004,-80.0
711,0.03555,-80.0
712,0.0356,-80.0
713,0.03565,-80.0
714,0.0357,-80.0
715,0.035750000000000004,-80.0
716,0.0358,-80.0
717,0.03585,-80.0
718,0.0359,-80.0
719,0.03595,-80.0
720,0.036000000000000004,-80.0
721,0.03605,-80.0
722,0.0361,-80.0
723,0.03615,-80.0
724,0.0362,-80.0
725,0.036250000000000004,-80.0
726,0.0363,-80.0
727,0.03635,-80.0
728,0.0364,-80.0
729,0.03645,-80.0
730,0.036500000000000005,-80.0
731,0.03655,-80.0
732,0.0366,-80.0
733,0.03665,-80.0
734,0.0367,-80.0
735,0.036750000000000005,-80.0
736,0.0368,-80.0
737,0.03685,-80.0
738,0.0369,-80.0
739,0.036950000000000004,-80.0
740,0.037000000000000005,-80.0
741,0.03705,-80.0
742,0.0371,-80.0
743,0.03715,-80.0
744,0.037200000000000004,-80.0
745,0.03725,-80.0
746,0.0373,-80.0
747,0.03735,-80.0
748,0.0374,-80.0
749,0.037450000000000004,-80.0
750,0.0375,-80.0
751,0.03755,-80.0
752,0.0376,-80.0
753,0.03765,-80.0
754,0.037700000000000004,-80.0
755,0.03775,-80.0
756,0.0378,-80.0
757,0.03785,-80.0
758,0.0379,-80.0
759,0.037950000000000005,-80.0
760,0.038,-80.0
761,0.03805,-80.0
762,0.0381,-80.0
763,0.03815,-80.0
764,0.038200000000000005,-80.0
765,0.03825,-80.0
766,0.0383,-80.0
767,0.03835,-80.0
768,0.038400000000000004,-80.0
769,0.038450000000000005,-80.0
770,0.0385,-80.0
771,0.03855,-80.0
772,0.0386,-80.0
773,0.038650000000000004,-80.0
774,0.038700000000000005,-80.0
775,0.03875,-80.0
776,0.0388,-80.0
777,0.03885,-80.0
778,0.038900000000000004,-80.0
779,0.03895,-80.0
780,0.039,-80.0
781,0.03905,-80.0
782,0.0391,-80.0
783,0.039150000000000004,-80.0
784,0.0392,-80.0
785,0.03925,-80.0
786,0.0393,-80.0
787,0.03935,-80.0
788,0.039400000000000004,-80.0
789,0.03945,-80.0
790,0.0395,-80.0
791,0.03955,-80.0
792,0.0396,-80.0
793,0.039650000000000005,-80.0
794,0.0397,-80.0
795,0.03975,-80.0
796,0.0398,-80.0
797,0.039850000000000003,-80.0
798,0.039900000000000005,-80.0
799,0.03995,-80.0
800,0.04,-80.0
801,0.04005,-80.0
802,0.040100000000000004,-80.0
803,0.040150000000000005,-80.0
804,0.0402,-80.0
805,0.04025,-80.0
806,0.0403,-80.0
807,0.040350000000000004,-80.0
808,0.040400000000000005,-80.0
809,0.04045,-80.0
810,0.0405,-80.0
811,0.04055,-80.0
812,0.040600000000000004,-80.0
813,0.04065,-80.0
814,0.0407,-80.0
815,0.04075,-80.0
816,0.0408,-80.0
817,0.040850000000000004,-80.0
818,0.0409,-80.0
819,0.04095,-80.0
820,0.041,-80.0
821,0.04105,-80.0
822,0.041100000000000005,-80.0
823,0.04115,-80.0
824,0.0412,-80.0
825,0.04125,-80.0
826,0.0413,-80.0
827,0.041350000000000005,-80.0
828,0.0414,-80.0
829,0.04145,-80.0
830,0.0415,-80.0
831,0.041550000000000004,-80.0
832,0.041600000000000005,-80.0
833,0.04165,-80.0
834,0.0417,-80.0
835,0.04175,-80.0
836,0.041800000000000004,-80.0
837,0.041850000000000005,-80.0
838,0.0419,-80.0
839,0.04195,-80.0
840,0.042,-80.0
841,0.042050000000000004,-80.0
842,0.042100000000000005,-80.0
843,0.04215,-80.0
844,0.0422,-80.0
845,0.04225,-80.0
846,0.042300000000000004,-80.0
847,0.04235,-80.0
848,0.0424,-80.0
849,0.04245,-80.0
850,0.0425,-80.0
851,0.042550000000000004,-80.0
852,0.0426,-80.0
853,0.04265,-80.0
854,0.0427,-80.0
855,0.04275,-80.0
856,0.042800000000000005,-80.0
857,0.04285,-80.0
858,0.0429,-80.0
859,0.04295,-80.0
860,0.043000000000000003,-80.0
861,0.043050000000000005,-80.0
862,0.0431,-80.0
863,0.04315,-80.0
864,0.0432,-80.0
865,0.043250000000000004,-80.0
866,0.043300000000000005,-80.0
867,0.04335,-80.0
868,0.0434,-80.0
869,0.04345,-80.0
870,0.043500000000000004,-80.0
871,0.043550000000000005,-80.0
872,0.0436,-80.0
873,0.04365,-80.0
874,0.0437,-80.0
875,0.043750000000000004,-80.0
876,0.0438,-80.0
877,0.04385,-80.0
878,0.0439,-80.0
879,0.04395,-80.0
880,0.044000000000000004,-80.0
881,0.04405,-80.0
882,0.0441,-80.0
883,0.04415,-80.0
884,0.0442,-80.0
885,0.044250000000000005,-80.0
886,0.0443,-80.0
887,0.04435,-80.0
888,0.0444,-80.0
889,0.04445,-80.0
890,0.044500000000000005,-80.0
891,0.04455,-80.0
892,0.0446,-80.0
893,0.04465,-80.0
894,0.044700000000000004,-80.0
895,0.044750000000000005,-80.0
896,0.0448,-80.0
897,0.04485,-80.0
898,0.0449,-80.0
899,0.044950000000000004,-80.0
900,0.045000000000000005,-80.0
901,0.04505,-80.0
902,0.0451,-80.0
903,0.04515,-80.0
904,0.045200000000000004,-80.0
905,0.045250000000000005,-80.0
906,0.0453,-80.0
907,0.04535,-80.0
908,0.0454,-80.0
909,0.045450000000000004,-80.0
910,0.0455,-80.0
911,0.04555,-80.0
912,0.0456,-80.0
913,0.04565,-80.0
914,0.045700000000000005,-80.0
915,0.04575,-80.0
916,0.0458,-80.0
917,0.04585,-80.0
918,0.0459,-80.0
919,0.045950000000000005,-80.0
920,0.046,-80.0
921,0.04605,-80.0
922,0.0461,-80.0
923,0.046150000000000004,-80.0
924,0.046200000000000005,-80.0
925,0.04625,-80.0
926,0.0463,-80.0
927,0.04635,-80.0
928,0.046400000000000004,-80.0
929,0.046450000000000005,-80.0
930,0.0465,-80.0
931,0.04655,-80.0
932,0.0466,-80.0
933,0.046650000000000004,-80.0
934,0.046700000000000005,-80.0
935,0.04675,-80.0
936,0.0468,-80.0
937,0.04685,-80.0
938,0.046900000000000004,-80.0
939,0.046950000000000006,-80.0
940,0.047,-80.0
941,0.04705,-80.0
942,0.0471,-80.0
943,0.047150000000000004,-80.0
944,0.0472,-80.0
945,0.04725,-80.0
946,0.0473,-80.0
947,0.04735,-80.0
948,0.047400000000000005,-80.0
949,0.04745,-80.0
950,0.0475,-80.0
951,0.04755,-80.0
952,0.0476,-80.0
953,0.047650000000000005,-80.0
954,0.0477,-80.0
955,0.04775,-80.0
956,0.0478,-80.0
957,0.047850000000000004,-80.0
958,0.047900000000000005,-80.0
959,0.04795,-80.0
960,0.048,-80.0
961,0.04805,-80.0
962,0.048100000000000004,-80.0
963,0.048150000000000005,-80.0
964,0.0482,-80.0
965,0.04825,-80.0
966,0.0483,-80.0
967,0.048350000000000004,-80.0
968,0.048400000000000006,-80.0
969,0.04845,-80.0
970,0.0485,-80.0
971,0.04855,-80.0
972,0.048600000000000004,-80.0
973,0.048650000000000006,-80.0
974,0.0487,-80.0
975,0.04875,-80.0
976,0.0488,-80.0
977,0.048850000000000005,-80.0
978,0.0489,-80.0
979,0.04895,-80.0
980,0.049,-80.0
981,0.04905,-80.0
982,0.049100000000000005,-80.0
983,0.04915,-80.0
984,0.0492,-80.0
985,0.04925,-80.0
986,0.049300000000000004,-80.0
987,0.049350000000000005,-80.0
988,0.0494,-80.0
989,0.04945,-80.0
990,0.0495,-80.0
991,0.049550000000000004,-80.0
992,0.049600000000000005,-80.0
993,0.04965,-80.0
994,0.0497,-80.0
995,0.04975,-80.0
996,0.049800000000000004,-80.0
997,0.049850000000000005,-80.0
998,0.0499,-80.0
999,0.04995,-80.0
1000,0.05,-80.0
1001,0.050050000000000004,-80.0
1002,0.050100000000000006,-80.0
1003,0.05015,-80.0
1004,0.0502,-80.0
1005,0.05025,-80.0
1006,0.050300000000000004,-80.0
1007,0.050350000000000006,-80.0
1008,0.0504,-80.0
1009,0.05045,-80.0
1010,0.0505,-80.0
1011,0.050550000000000005,-80.0
1012,0.0506,-80.0
1013,0.05065,-80.0
1014,0.0507,-80.0
1015,0.05075,-80.0
1016,0.050800000000000005,-80.0
1017,0.05085,-80.0
1018,0.0509,-80.0
1019,0.05095,-80.0
1020,0.051000000000000004,-80.0
1021,0.051050000000000005,-80.0
1022,0.0511,-80.0
1023,0.05115,-80.0
1024,0.0512,-80.0
1025,0.051250000000000004,-80.0
1026,0.051300000000000005,-80.0
1027,0.05135,-80.0
1028,0.0514,-80.0
1029,0.05145,-80.0
1030,0.051500000000000004,-80.0
1031,0.051550000000000006,-80.0
1032,0.0516,-80.0
1033,0.05165,-80.0
1034,0.0517,-80.0
1035,0.051750000000000004,-80.0
1036,0.051800000000000006,-80.0
1037,0.05185,-80.0
1038,0.0519,-80.0
1039,0.05195,-80.0
1040,0.052000000000000005,-80.0
1041,0.05205,-80.0
1042,0.0521,-80.0
1043,0.05215,-80.0
1044,0.0522,-80.0
1045,0.052250000000000005,-80.0
1046,0.0523,-80.0
1047,0.05235,-80.0
1048,0.0524,-80.0
1049,0.052450000000000004,-80.0
1050,0.052500000000000005,-80.0
