,t,v
886,0.0443,-140.0
887,0.04435,-140.0
888,0.0444,-140.0
889,0.04445,-140.0
890,0.0445,-140.0
891,0.04455,-140.0
892,0.0446,-140.0
893,0.04465,-140.0
894,0.0447,-140.0
895,0.04475,-140.0
896,0.0448,-140.0
897,0.04485,-140.0
898,0.0449,-140.0
899,0.04495,-140.0
900,0.045,-140.0
901,0.04505,-140.0
902,0.0451,-140.0
903,0.04515,-140.0
904,0.0452,-140.0
905,0.04525,-140.0
906,0.0453,-140.0
907,0.04535,-140.0
908,0.0454,-140.0
909,0.04545,-140.0
910,0.0455,-140.0
911,0.04555,-140.0
912,0.0456,-140.0
913,0.04565,-140.0
914,0.0457,-140.0
915,0.04575,-140.0
916,0.0458,-140.0
917,0.04585,-140.0
918,0.0459,-140.0
919,0.04595,-140.0
920,0.046,-140.0
921,0.04605,-140.0
922,0.0461,-140.0
923,0.04615,-140.0
924,0.0462,-140.0
925,0.04625,-140.0
926,0.0463,-140.0
927,0.04635,-140.0
928,0.0464,-140.0
929,0.04645,-140.0
930,0.0465,-140.0
931,0.04655,-140.0
932,0.0466,-140.0
933,0.04665,-140.0
934,0.0467,-140.0
935,0.04675,-140.0
936,0.0468,-140.0
937,0.04685,-140.0
938,0.0469,-140.0
939,0.04695,-140.0
940,0.047,-140.0
941,0.04705,-140.0
942,0.0471,-140.0
943,0.04715,-140.0
944,0.0472,-140.0
945,0.04725,-140.0
946,0.0473,-140.0
947,0.04735,-140.0
948,0.0474,-140.0
949,0.04745,-140.0
950,0.0475,-140.0
951,0.04755,-140.0
952,0.0476,-140.0
953,0.04765,-140.0
954,0.0477,-140.0
955,0.04775,-140.0
956,0.0478,-140.0
957,0.04785,-140.0
958,0.0479,-140.0
959,0.04795,-140.0
960,0.048,-140.0
961,0.04805,-140.0
962,0.0481,-140.0
963,0.04815,-140.0
964,0.0482,-140.0
965,0.04825,-140.0
966,0.0483,-140.0
967,0.04835,-140.0
968,0.0484,-140.0
969,0.04845,-140.0
970,0.0485,-140.0
971,0.04855,-140.0
972,0.0486,-140.0
973,0.04865,-140.0
974,0.0487,-140.0
975,0.04875,-140.0
976,0.0488,-140.0
977,0.04885,-140.0
978,0.0489,-140.0
979,0.04895,-140.0
980,0.049,-140.0
981,0.04905,-140.0
982,0.0491,-140.0
983,0.04915,-140.0
984,0.0492,-140.0
985,0.04925,-140.0
986,0.0493,-140.0
987,0.04935,-140.0
988,0.0494,-140.0
989,0.04945,-140.0
990,0.0495,-140.0
991,0.04955,-140.0
992,0.0496,-140.0
993,0.04965,-140.0
994,0.0497,-140.0
995,0.04975,-140.0
996,0.0498,-140.0
997,0.04985,-140.0
998,0.0499,-140.0
999,0.04995,-140.0
1000,0.05,-140.0
1001,0.05005,-140.0
1002,0.0501,-140.0
1003,0.05015,-140.0
1004,0.0502,-140.0
1005,0.05025,-140.0
1006,0.0503,-140.0
1007,0.05035,-140.0
1008,0.0504,-140.0
1009,0.05045,-140.0
1010,0.0505,-140.0
1011,0.05055,-140.0
1012,0.0506,-140.0
1013,0.05065,-140.0
1014,0.0507,-140.0
1015,0.05075,-140.0
1016,0.0508,-140.0
1017,0.05085,-140.0
1018,0.0509,-140.0
1019,0.05095,-140.0
1020,0.051,-140.0
1021,0.05105,-140.0
1022,0.0511,-140.0
1023,0.05115,-140.0
1024,0.0512,-140.0
1025,0.05125,-140.0
1026,0.0513,-140.0
1027,0.05135,-140.0
1028,0.0514,-140.0
1029,0.05145,-140.0
1030,0.0515,-140.0
1031,0.05155,-140.0
1032,0.0516,-140.0
1033,0.05165,-140.0
1034,0.0517,-140.0
1035,0.05175,-140.0
1036,0.0518,-140.0
1037,0.05185,-140.0
1038,0.0519,-140.0
1039,0.05195,-140.0
1040,0.052,-140.0
1041,0.05205,-140.0
1042,0.0521,-140.0
1043,0.05215,-140.0
1044,0.0522,-140.0
1045,0.05225,-140.0
1046,0.0523,-140.0
1047,0.05235,-140.0
1048,0.0524,-140.0
1049,0.05245,-140.0
1050,0.0525,-140.0
1051,0.05255,-140.0
1052,0.0526,-140.0
1053,0.05265,-140.0
1054,0.0527,-140.0
1055,0.05275,-140.0
1056,0.0528,-140.0
1057,0.05285,-140.0
1058,0.0529,-140.0
1059,0.05295,-140.0
